brand,engine_displacement,fuel_type,insurance,kms_driven,location,model,ownership,price,registration_year,seats,transmission
Kia,1353.0,Petrol,Expired,34000,Bangalore,Seltos GTX Plus DCT,First Owner,1295000.0,2019,5,Automatic
Skoda,1798.0,Petrol,Comprehensive,63000,Bangalore,Octavia  TSI AT L K,First Owner,1801000.0000000002,2019,5,Automatic
Maruti,1197.0,Petrol,Expired,40853,Bangalore,Baleno  Alpha,First Owner,616000.0,2017,5,Manual
Skoda,999.0,Petrol,Third Party,19000,Bangalore,Kushaq  TSI Ambition,First Owner,1275000.0,2023,5,Manual
Maruti,998.0,Petrol,Comprehensive,16084,Bangalore,Celerio ZXI,First Owner,605000.0,2020,5,Manual
Hyundai,1197.0,Petrol,Expired,68500,Bangalore,i10 Sportz,First Owner,345000.0,2011,5,Manual
Maruti,998.0,Petrol,Comprehensive,49423,Bangalore,Celerio VXI,First Owner,411000.00000000006,2016,5,Manual
Maruti,1197.0,Petrol,Comprehensive,57331,Bangalore,Swift Dzire ZXI,Second Owner,488000.0,2015,5,Manual
MG,1498.0,Petrol,Expired,20000,Bangalore,Astor Super CVT,First Owner,1145000.0,2023,5,Automatic
Maruti,1197.0,Petrol,Expired,97769,Bangalore,Baleno  Zeta,First Owner,541000.0,2017,5,Manual
Maruti,998.0,Petrol,Comprehensive,52369,Bangalore,Wagon R VXI Opt,Second Owner,510000.0,2020,5,Manual
Hyundai,1591.0,Petrol,Comprehensive,73000,Bangalore,Creta  VTVT AT SX Plus,First Owner,1075000.0,2017,5,Automatic
Skoda,1598.0,Diesel,Comprehensive,98000,Bangalore,Rapid  TDI Ambition Plus Alloy,Second Owner,430000.0,2013,5,Manual
Mercedes Benz,2143.0,Diesel,Comprehensive,123000,Bangalore,C 250 CDI Avantgarde,First Owner,1300000.0,2013,5,Automatic
Skoda,1984.0,Petrol,Comprehensive,76000,Bangalore,Octavia RS,First Owner,2600000.0,2018,5,Automatic
Honda,1497.0,Petrol,Comprehensive,35000,Bangalore,City i VTEC V,First Owner,695000.0,2016,5,Manual
Renault,999.0,Petrol,Comprehensive,44128,Bangalore,KWID  RXL,First Owner,329000.0,2017,5,Manual
Honda,1497.0,Petrol,Comprehensive,52803,Bangalore,City i VTEC VX,First Owner,575000.0,2015,5,Manual
Jeep,1956.0,Diesel,Expired,58500,Bangalore,Compass  Limited,First Owner,1601000.0000000002,2019,5,Manual
Skoda,1798.0,Petrol,Comprehensive,86000,Bangalore,Octavia Style Plus  TSI AT,Third Owner,1125000.0,2016,5,Automatic
Kia,1353.0,Petrol,Comprehensive,34499,Bangalore,Seltos GTX,Second Owner,1177000.0,2020,5,Manual
Mercedes Benz,2143.0,Diesel,Comprehensive,75000,Bangalore,E250 CDI Avantgarde,Second Owner,1575000.0,2010,5,Automatic
Honda,1198.0,Petrol,Expired,59188,Bangalore,Jazz S,First Owner,450000.0,2012,5,Manual
Kia,1497.0,Petrol,Comprehensive,55710,Bangalore,Seltos HTX IVT G,First Owner,1265000.0,2019,5,Automatic
Renault,1461.0,Diesel,Comprehensive,133000,Bangalore,Duster 110PS  RxZ AMT,Second Owner,550000.0,2016,5,Automatic
Hyundai,1197.0,Petrol,Comprehensive,79097,Bangalore,i20 Magna Optional,First Owner,355000.0,2013,5,Manual
Maruti,998.0,Petrol,Comprehensive,52000,Bangalore,Celerio ZXI AT,First Owner,495000.0,2017,5,Automatic
Hyundai,1396.0,Petrol,Comprehensive,64179,Bangalore,Verna  VTVT,Second Owner,575000.0,2013,5,Manual
Maruti,1373.0,Petrol,Comprehensive,87878,Bangalore,Ciaz RS ZXi Plus,First Owner,604000.0,2016,5,Manual
Maruti,1197.0,Petrol,Comprehensive,66261,Bangalore,Baleno  Alpha,First Owner,594000.0,2016,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,44934,Bangalore,Grand i10 Sportz,First Owner,435000.0,2015,5,Manual
Tata,1198.0,Petrol,Expired,60000,Bangalore,Nexon  Revotron XM,First Owner,686000.0,2019,5,Manual
Renault,1498.0,Petrol,Expired,61000,Bangalore,Duster RXS Option CVT,Second Owner,925000.0,2019,5,Automatic
Audi,2995.0,Petrol,Comprehensive,24000,Bangalore,Q8 Celebration Edition,First Owner,8900000.0,2021,5,Automatic
Mercedes Benz,2143.0,Diesel,Expired,52531,Bangalore,Class B180 CDI,Third Owner,1075000.0,2014,5,Automatic
Maruti,998.0,Petrol,Comprehensive,55360,Bangalore,S-Presso VXI Plus 2019-2022,First Owner,403000.0,2020,5,Manual
Volkswagen,1199.0,Diesel,Expired,89000,Bangalore,Polo IPL II   Highline,Second Owner,420000.0,2013,5,Manual
Volkswagen,1498.0,Diesel,Expired,59000,Bangalore,Vento  TDI Highline,First Owner,675000.0,2015,5,Manual
Maruti,1197.0,Petrol,Expired,60000,Bangalore,Swift  VXi BSII,Second Owner,325000.0,2011,5,Manual
Toyota,1197.0,Petrol,Expired,28700,Bangalore,Glanza G,First Owner,775000.0,2020,5,Manual
Toyota,1462.0,Petrol,Comprehensive,22022,Bangalore,Urban cruiser Premium AT,First Owner,1125000.0,2022,5,Automatic
Toyota,1798.0,Petrol,Comprehensive,82000,Bangalore,Corolla Altis  J,Second Owner,395000.0,2011,5,Manual
Honda,1199.0,Petrol,Comprehensive,67831,Bangalore,Amaze V CVT,First Owner,601000.0,2019,5,Automatic
Audi,1968.0,Diesel,Expired,86000,Bangalore,Q5 35TDI Technology,First Owner,3235000.0,2018,5,Automatic
Tata,1199.0,Petrol,Comprehensive,71263,Bangalore,Tigor  Revotron XZA,First Owner,542000.0,2019,5,Automatic
Hyundai,1197.0,Petrol,Comprehensive,47000,Bangalore,i20  Asta Option,Second Owner,680000.0,2019,5,Manual
Hyundai,1582.0,Diesel,Expired,160219,Bangalore,Verna  SX,Second Owner,475000.0,2013,5,Manual
Chevrolet,1199.0,Petrol,Expired,64000,Bangalore,Beat LT,First Owner,230000.0,2010,5,Manual
Mahindra,1497.0,Diesel,Comprehensive,21428,Bangalore,XUV300 W6,First Owner,1042000.0,2023,5,Manual
Volvo,1969.0,Diesel,Expired,55100,Bangalore,S90 D4 Inscription,Second Owner,3500000.0,2019,5,Automatic
Tata,1193.0,Petrol,Comprehensive,81439,Bangalore,Zest Revotron  XT,First Owner,473000.00000000006,2015,5,Manual
Hyundai,998.0,Petrol,Zero Dep,24594,Bangalore,Venue SX Plus Turbo DCT,Second Owner,970000.0,2022,5,Automatic
Ford,3198.0,Diesel,Comprehensive,45000,Bangalore,Endeavour  Titanium AT 4X4,Second Owner,2875000.0,2017,7,Automatic
Kia,1493.0,Diesel,Expired,68000,Bangalore,Seltos GTX Plus  AT,Second Owner,1600000.0,2022,5,Automatic
Tata,1956.0,Diesel,Zero Dep,30317,Bangalore,Safari XZ Plus,First Owner,1845000.0,2022,7,Manual
Toyota,2982.0,Diesel,Comprehensive,140000,Bangalore,Fortuner 4x2 Manual,First Owner,1595000.0,2015,7,Manual
Maruti,1373.0,Petrol,Third Party,36070,Bangalore,Ciaz ZXi,First Owner,594000.0,2016,5,Manual
Tata,1198.0,Petrol,Zero Dep,29784,Bangalore,Nexon  Revotron XMA,First Owner,707000.0,2019,5,Automatic
Volvo,1969.0,Diesel,Comprehensive,33000,Bangalore,XC40 D4 R-Design,First Owner,3725000.0,2018,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,42667,Bangalore,Swift Dzire ZDI,Third Owner,625000.0,2015,5,Manual
Hyundai,1197.0,Petrol,Expired,68804,Bangalore,i20  Spotz,First Owner,675000.0,2018,5,Manual
Nissan,1198.0,Petrol,Comprehensive,32422,Bangalore,Micra XV,First Owner,478000.0,2017,5,Manual
Skoda,1598.0,Diesel,Comprehensive,70000,Bangalore,Rapid  TDI Elegance,First Owner,560000.0,2013,5,Manual
Tata,2179.0,Diesel,Comprehensive,131000,Bangalore,Hexa XTA,First Owner,1100000.0,2017,7,Automatic
Maruti,1197.0,Petrol,Comprehensive,62000,Bangalore,Swift AMT VXI,First Owner,625000.0,2019,5,Automatic
Tata,1199.0,Petrol,Comprehensive,16557,Bangalore,Nexon Creative Plus S,First Owner,1339000.0,2024,5,Manual
Hyundai,998.0,Petrol,Expired,20316,Bangalore,Venue SX Opt Turbo iMT,First Owner,1044000.0,2021,5,Manual
Honda,1497.0,Petrol,Expired,71000,Bangalore,City i VTEC SV,Second Owner,500000.0,2014,5,Manual
Mahindra,1997.0,Petrol,Expired,36469,Bangalore,Thar LX 4WD Convert Top AT,Second Owner,1195000.0,2021,4,Automatic
Maruti,1197.0,Petrol,Comprehensive,1704,Bangalore,Ignis Zeta,First Owner,700000.0,2023,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,48170,Bangalore,i10 Sportz AT,Second Owner,335000.0,2012,5,Automatic
Renault,999.0,Petrol,Third Party,34000,Bangalore,KWID Climber  MT,First Owner,420000.0,2020,5,Manual
Mahindra,1197.0,Petrol,Expired,20000,Bangalore,XUV300 W8,First Owner,950000.0,2022,5,Manual
Nissan,1461.0,Diesel,Third Party,64008,Bangalore,Terrano XL 110 PS,First Owner,599000.0,2014,5,Manual
Hyundai,1086.0,Petrol,Third Party,38800,Bangalore,i10 Era,First Owner,280000.0,2010,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,26427,Bangalore,Grand i10 Nios Asta,First Owner,802999.9999999999,2023,5,Manual
Maruti,1197.0,Petrol,Comprehensive,72756,Bangalore,Swift Dzire VXI,First Owner,330000.0,2010,5,Manual
Honda,1498.0,Diesel,Comprehensive,61000,Bangalore,City i DTEC SV,First Owner,625000.0,2014,5,Manual
Kia,1482.0,Petrol,Comprehensive,8300,Bangalore,Seltos GTX Plus Turbo DCT,First Owner,2065000.0,2024,5,Automatic
Hyundai,1086.0,Petrol,Comprehensive,38927,Bangalore,Santro Magna Corp Edition,Second Owner,419000.00000000006,2020,5,Manual
Hyundai,998.0,Petrol,Comprehensive,10930,Bangalore,i20 N-Line N8 DCT Dual Tone,First Owner,1275000.0,2023,5,Automatic
Skoda,999.0,Petrol,Zero Dep,19472,Bangalore,Slavia  TSI Style AT,First Owner,1645000.0,2022,5,Automatic
Ford,2198.0,Diesel,Comprehensive,36429,Bangalore,Endeavour  Titanium AT 4X2,First Owner,2827000.0,2019,7,Automatic
Toyota,2494.0,Diesel,Comprehensive,170247,Bangalore,Innova    MS 7 Str BSIII,First Owner,545000.0,2005,7,Manual
Maruti,1197.0,Petrol,Expired,17000,Bangalore,Ignis Zeta,First Owner,590000.0,2020,5,Manual
Maruti,998.0,Petrol,Third Party,55000,Bangalore,Alto K10 VXI Airbag,Second Owner,325000.0,2017,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,24993,Bangalore,i20  CVT Asta,Second Owner,695000.0,2018,5,Automatic
Hyundai,1591.0,Petrol,Comprehensive,53697,Bangalore,Creta  VTVT S,First Owner,844999.9999999999,2016,5,Manual
Tata,1199.0,Petrol,Comprehensive,39000,Bangalore,Nexon XZA Plus (O) AMT,First Owner,1000000.0,2021,5,Automatic
Hyundai,1197.0,Petrol,Expired,52000,Bangalore,Grand i10 Magna AT,First Owner,515000.00000000006,2017,5,Automatic
Toyota,2494.0,Petrol,Comprehensive,25000,Bangalore,Vellfire Executive Lounge,First Owner,10600000.0,2021,7,Automatic
Renault,999.0,Petrol,Comprehensive,41000,Bangalore,KWID  RXT Optional AT 2016-2019,First Owner,395000.0,2018,5,Automatic
BMW,1995.0,Petrol,Expired,27000,Bangalore,3 Series 320i,Second Owner,699000.0,2007,5,Automatic
Jeep,1956.0,Diesel,Comprehensive,80713,Bangalore,Compass  Limited Option 4X4,Second Owner,1184000.0,2019,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,57515,Bangalore,Aura SX Plus AMT,First Owner,638000.0,2020,5,Automatic
Audi,1968.0,Diesel,Expired,66486,Bangalore,A4  TDI,Second Owner,1199000.0,2012,5,Automatic
Hyundai,1582.0,Diesel,Comprehensive,102062,Bangalore,Creta  CRDi AT SX Plus,First Owner,819000.0,2016,5,Automatic
Jeep,1956.0,Diesel,Expired,57977,Bangalore,Compass  Limited Option,First Owner,1375000.0,2017,5,Manual
Maruti,1197.0,Petrol,Comprehensive,31563,Bangalore,Swift ZXI Plus DT AMT,First Owner,805000.0000000001,2022,5,Automatic
Mahindra,2179.0,Diesel,Comprehensive,82000,Bangalore,XUV500 W10 2WD,Second Owner,1100000.0,2016,7,Manual
Maruti,1248.0,Diesel,Comprehensive,66000,Bangalore,Swift VDI Optional,First Owner,630000.0,2017,5,Manual
BMW,2993.0,Diesel,Expired,100600,Bangalore,X5 xDrive,Second Owner,2750000.0,2015,5,Automatic
Tata,1199.0,Petrol,Comprehensive,19473,Bangalore,Nexon XZA Plus (O) Dark Edition,First Owner,1007000.0,2021,5,Automatic
Honda,1198.0,Petrol,Comprehensive,42000,Bangalore,Amaze S i-Vtech,First Owner,430000.0,2013,5,Manual
Nissan,1498.0,Petrol,Comprehensive,105000,Bangalore,Sunny XV,Second Owner,375000.0,2013,5,Manual
Tata,1497.0,Diesel,Comprehensive,25663,Bangalore,Nexon XZA Plus LUXS Dark Edition  AMT,Second Owner,1114000.0,2023,5,Automatic
Maruti,998.0,Petrol,Comprehensive,46000,Bangalore,Celerio ZXI,Second Owner,465000.00000000006,2017,5,Manual
Kia,998.0,Petrol,Comprehensive,41301,Bangalore,Sonet HTK Plus Turbo DCT,Second Owner,985000.0,2021,5,Automatic
Maruti,796.0,Petrol,Comprehensive,24800,Bangalore,Alto 800 LXI,First Owner,305000.0,2016,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,77767,Bangalore,Grand i10  Kappa Asta,Second Owner,430000.0,2014,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,63000,Bangalore,i10 Sportz,Second Owner,310000.0,2010,5,Manual
Toyota,2393.0,Diesel,Comprehensive,163000,Bangalore,Innova Crysta  ZX MT,First Owner,1750000.0,2016,7,Manual
Mahindra,2179.0,Diesel,Expired,78232,Bangalore,XUV500 W8 FWD,First Owner,925000.0,2014,7,Manual
Fiat,1172.0,Petrol,Comprehensive,61000,Bangalore,Grande Punto  Dynamic,Second Owner,370000.0,2015,5,Manual
Honda,1497.0,Petrol,Comprehensive,84721,Bangalore,City i VTEC CVT SV,First Owner,625000.0,2014,5,Automatic
Audi,1395.0,Petrol,Comprehensive,50447,Bangalore,A3 35 TFSI Premium Plus,Second Owner,1990000.0,2018,5,Automatic
MG,1451.0,Petrol,Comprehensive,19103,Bangalore,Hector Plus Savvy Pro CVT,First Owner,2285000.0,2023,6,Automatic
Mahindra,2179.0,Diesel,Expired,87461,Bangalore,XUV500 R W10 FWD,Second Owner,1075000.0,2015,7,Manual
Ford,1194.0,Petrol,Comprehensive,58681,Bangalore,Freestyle Titanium,First Owner,542000.0,2019,5,Manual
Honda,1497.0,Petrol,Comprehensive,92053,Bangalore,BR-V i-VTEC V CVT,First Owner,675000.0,2016,7,Automatic
Mahindra,2179.0,Diesel,Comprehensive,61105,Bangalore,XUV500 W11 FWD,Second Owner,1695000.0,2021,7,Manual
Kia,1353.0,Petrol,Expired,26819,Bangalore,Seltos GTX Plus,First Owner,1465000.0,2020,5,Manual
Honda,1198.0,Petrol,Comprehensive,84000,Bangalore,Brio VX AT,Second Owner,490000.00000000006,2015,5,Automatic
Ford,1497.0,Petrol,Comprehensive,64689,Bangalore,Ecosport   Titanium,Second Owner,789000.0,2018,5,Manual
Volkswagen,1498.0,Diesel,Comprehensive,84703,Bangalore,Polo  TDI Comfortline,First Owner,510000.0,2014,5,Manual
Hyundai,1197.0,Petrol,Expired,77289,Bangalore,Grand i10  Kappa Sportz,First Owner,398000.0,2014,5,Manual
Tata,1248.0,Diesel,Comprehensive,150000,Bangalore,Zest Quadrajet  XMS,First Owner,480000.0,2016,5,Manual
Renault,1598.0,Petrol,Comprehensive,37707,Bangalore,Duster  RxE,First Owner,768000.0,2021,5,Manual
Hyundai,1582.0,Diesel,Comprehensive,43449,Bangalore,Verna  SX CRDI (O) AT,Second Owner,1054000.0,2019,5,Automatic
MG,1996.0,Diesel,Comprehensive,58858,Bangalore,Gloster Savvy 4x2 6Str,First Owner,3470000.0000000005,2021,6,Automatic
Mahindra,2198.0,Diesel,Comprehensive,17672,Bangalore,XUV700 AX7  Luxury Pack,First Owner,2495000.0,2022,7,Manual
Hyundai,1197.0,Petrol,Comprehensive,30163,Bangalore,Grand i10  Kappa Sportz,Second Owner,520000.0,2019,5,Manual
Tata,1591.0,Electric,Expired,10000,Bangalore,Tiago  XT MR,First Owner,730000.0,2023,5,Automatic
Hyundai,1591.0,Petrol,Comprehensive,79165,Bangalore,Verna VTVT  AT SX Plus,Second Owner,975000.0,2019,5,Automatic
Maruti,998.0,Petrol,Comprehensive,51000,Bangalore,Celerio VXI Optional,First Owner,475000.0,2017,5,Manual
Hyundai,1197.0,Petrol,Expired,76000,Bangalore,i10 Magna AT,First Owner,290000.0,2009,5,Automatic
Honda,1497.0,Petrol,Comprehensive,68000,Bangalore,City i-VTEC V,First Owner,775000.0,2018,5,Manual
Hyundai,998.0,Petrol,Comprehensive,35543,Bangalore,Venue SX Opt iMT,First Owner,882000.0,2021,5,Manual
Renault,1498.0,Petrol,Expired,42000,Bangalore,Duster  RXS CVT,First Owner,660000.0,2017,5,Automatic
Toyota,2982.0,Diesel,Expired,143685,Bangalore,Fortuner 4x2 Manual,Second Owner,1415000.0,2012,7,Manual
Honda,1497.0,Petrol,Comprehensive,59319,Bangalore,City V MT AVN,First Owner,550000.0,2014,5,Manual
Maruti,1462.0,Petrol,Comprehensive,33121,Bangalore,Ciaz Sigma,First Owner,745000.0,2019,5,Manual
Hyundai,1197.0,Petrol,Expired,81695,Bangalore,i10 Sportz,First Owner,300000.0,2013,5,Manual
Maruti,998.0,Petrol,Comprehensive,35641,Bangalore,Celerio VXI,First Owner,521000.0,2019,5,Manual
Honda,1497.0,Petrol,Expired,68000,Bangalore,City i VTEC CVT VX,Second Owner,725000.0,2016,5,Automatic
Mahindra,1198.0,Petrol,Comprehensive,41730,Bangalore,KUV 100 NXT G80 K2 Plus 6 Str,First Owner,472000.0,2018,6,Manual
Hyundai,1197.0,Petrol,Comprehensive,34961,Bangalore,Grand i10  Kappa Sportz,First Owner,646000.0,2019,5,Manual
Kia,1493.0,Diesel,Comprehensive,119560,Bangalore,Sonet GTX Plus,First Owner,869999.9999999999,2023,5,Manual
Skoda,1968.0,Diesel,Comprehensive,75000,Bangalore,Kodiaq  TDI Style,First Owner,2525000.0,2019,7,Automatic
Maruti,1197.0,Petrol,Comprehensive,65000,Bangalore,Swift ZXI,Second Owner,625000.0,2018,5,Manual
Renault,999.0,Petrol,Comprehensive,57555,Bangalore,KWID  RXT,First Owner,410000.0,2017,5,Manual
Ford,999.0,Petrol,Comprehensive,67015,Bangalore,Ecosport  Ecoboost Titanium,Second Owner,545000.0,2013,5,Manual
Audi,1968.0,Diesel,Comprehensive,35931,Bangalore,A3 35 TDI Premium,Second Owner,1495000.0,2016,5,Automatic
Maruti,1197.0,Petrol,Expired,72000,Bangalore,Swift VXI,Second Owner,650000.0,2019,5,Manual
Honda,1198.0,Petrol,Comprehensive,32251,Bangalore,Brio VX AT,Second Owner,395000.0,2013,5,Automatic
Skoda,1968.0,Diesel,Comprehensive,106000,Bangalore,Octavia Ambition  TDI AT,First Owner,890000.0,2013,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,110826,Bangalore,S Cross DDiS 200 Alpha,Second Owner,550000.0,2016,5,Manual
Tata,1199.0,Petrol,Expired,124735,Bangalore,Tigor  Revotron XZA,Second Owner,459000.0,2019,5,Automatic
Hyundai,1582.0,Diesel,Expired,79000,Bangalore,Verna  SX,First Owner,545000.0,2014,5,Manual
Toyota,1462.0,Petrol,Comprehensive,52000,Bangalore,Urban cruiser Mid AT,First Owner,975000.0,2021,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,60000,Bangalore,Vitara Brezza VDi,First Owner,900000.0,2019,5,Manual
Tata,1199.0,Petrol,Comprehensive,73930,Bangalore,Tiago XZ,First Owner,424000.0,2018,5,Manual
Maruti,1197.0,Petrol,Third Party,68289,Bangalore,Swift VXI,Second Owner,383000.0,2014,5,Manual
Toyota,2755.0,Diesel,Comprehensive,197927,Bangalore,Fortuner  2WD MT,First Owner,2675000.0,2018,7,Manual
Hyundai,998.0,Petrol,Comprehensive,28022,Bangalore,Venue SX Turbo iMT,First Owner,965000.0,2021,5,Manual
Renault,999.0,Petrol,Comprehensive,6535,Bangalore,KWID  AMT RXT,First Owner,549000.0,2022,5,Automatic
Toyota,1462.0,Petrol,Comprehensive,25509,Bangalore,Hyryder V AWD,First Owner,1599000.0,2022,5,Manual
Maruti,1197.0,Petrol,Comprehensive,62863,Bangalore,Ritz VXI,First Owner,375000.0,2013,5,Manual
Maruti,1197.0,Petrol,Comprehensive,62742,Bangalore,Baleno  CVT Delta,First Owner,574000.0,2016,5,Automatic
Honda,1198.0,Petrol,Comprehensive,66626,Bangalore,Amaze S i-VTEC,Second Owner,395000.0,2014,5,Manual
Hyundai,1368.0,Petrol,Expired,55458,Bangalore,Verna VTVT  EX,Second Owner,749000.0,2019,5,Manual
Mercedes Benz,1950.0,Diesel,Comprehensive,24000,Bangalore,Exclusive E,First Owner,6000000.0,2021,5,Automatic
Maruti,1248.0,Diesel,Expired,110000,Bangalore,Vitara Brezza ZDi Plus AMT,First Owner,875000.0,2018,5,Automatic
Hyundai,1197.0,Petrol,Third Party,63667,Bangalore,i20 Sportz Option,Second Owner,454000.0,2014,5,Manual
Hyundai,998.0,Petrol,Comprehensive,19955,Bangalore,Venue SX Opt iMT,Second Owner,955000.0,2021,5,Manual
Maruti,998.0,Petrol,Comprehensive,81969,Bangalore,Celerio VXI,First Owner,368000.0,2014,5,Manual
Hyundai,1353.0,Petrol,Comprehensive,56060,Bangalore,Creta SX Opt Turbo,First Owner,1507000.0,2021,5,Automatic
Hyundai,1197.0,Petrol,Comprehensive,26000,Bangalore,i20  Asta Dual Tone,First Owner,760000.0,2018,5,Manual
Renault,1461.0,Diesel,Third Party,90000,Bangalore,Fluence E4 D,Second Owner,390000.0,2014,5,Manual
Mahindra,2179.0,Diesel,Comprehensive,70000,Bangalore,XUV500 W8 FWD,Second Owner,765000.0,2014,7,Manual
Toyota,2982.0,Diesel,Comprehensive,144000,Bangalore,Fortuner 4x2 Manual,First Owner,1895000.0,2015,7,Manual
Tata,1956.0,Diesel,Comprehensive,34500,Bangalore,Harrier XZ Plus,First Owner,2100000.0,2022,5,Manual
Chevrolet,1991.0,Diesel,Third Party,99000,Bangalore,Cruze LTZ,Second Owner,395000.0,2011,5,Manual
Hyundai,1493.0,Diesel,Third Party,47000,Bangalore,Creta SX Opt  AT,Second Owner,1721000.0,2022,5,Automatic
Hyundai,1493.0,Diesel,Comprehensive,41211,Bangalore,Creta SX,Second Owner,1575000.0,2022,5,Manual
Tata,1956.0,Diesel,Comprehensive,22000,Bangalore,Harrier XZ,First Owner,1525000.0,2020,5,Manual
Skoda,1798.0,Petrol,Expired,59000,Bangalore,Superb Elegance  TSI,Second Owner,650000.0,2013,5,Manual
Tata,1199.0,Petrol,Zero Dep,14600,Bangalore,Tiago XZA Plus,First Owner,598000.0,2020,5,Automatic
Hyundai,1497.0,Petrol,Comprehensive,22672,Bangalore,Verna SX,First Owner,1045000.0,2020,5,Manual
Hyundai,1582.0,Diesel,Comprehensive,41000,Bangalore,Creta  SX Automatic,First Owner,1789999.9999999998,2020,5,Automatic
Ford,3198.0,Diesel,Comprehensive,177000,Bangalore,Endeavour  Trend AT 4X4,First Owner,2350000.0,2016,7,Automatic
Skoda,1598.0,Diesel,Comprehensive,98622,Bangalore,Rapid  TDI Ambition Plus,First Owner,448000.00000000006,2014,5,Manual
Honda,1497.0,Petrol,Comprehensive,99000,Bangalore,City i VTEC SV,Second Owner,590000.0,2016,5,Manual
Honda,1497.0,Petrol,Comprehensive,35000,Bangalore,City i VTEC SV,Second Owner,590000.0,2014,5,Manual
BMW,1995.0,Diesel,Expired,90000,Bangalore,3 Series,First Owner,900000.0,2010,5,Automatic
Kia,1493.0,Diesel,Expired,29493,Bangalore,Sonet HTX,First Owner,1033000.0,2022,5,Manual
Audi,2967.0,Diesel,Comprehensive,78000,Bangalore,A8 L  TDI quattro,Second Owner,2500000.0,2014,5,Automatic
Hyundai,1086.0,Petrol,Comprehensive,36000,Bangalore,i10 Magna 1.,First Owner,485000.0,2017,5,Manual
Mercedes Benz,2143.0,Diesel,Comprehensive,46580,Bangalore,4MATIC Sport,Second Owner,3795000.000000001,2020,5,Automatic
Audi,1968.0,Diesel,Comprehensive,70000,Bangalore,A4  TDI,Second Owner,1195000.0,2013,5,Automatic
Maruti,1373.0,Petrol,Comprehensive,62057,Bangalore,Ciaz  AT Zeta,Second Owner,662000.0,2018,5,Automatic
Hyundai,1995.0,Diesel,Comprehensive,59623,Bangalore,Tucson GLS  AT,First Owner,1495000.0,2017,5,Automatic
Honda,1198.0,Petrol,Comprehensive,54000,Bangalore,Brio V MT,Second Owner,365000.0,2012,5,Manual
Honda,1498.0,Diesel,Comprehensive,99000,Bangalore,City i DTEC VX,First Owner,545000.0,2014,5,Manual
Nissan,1598.0,Petrol,Comprehensive,56831,Bangalore,Terrano XL,Second Owner,599000.0,2017,5,Manual
Renault,799.0,Petrol,Comprehensive,38965,Bangalore,KWID RXT,Second Owner,310000.0,2016,5,Manual
Maruti,998.0,Petrol,Comprehensive,107294,Bangalore,Alto K10 VXI AMT,First Owner,325000.0,2015,5,Automatic
MG,1451.0,Petrol,Zero Dep,18093,Bangalore,Hector Plus  Turbo Sharp Pro CVT 7 Str,First Owner,2285000.0,2023,7,Automatic
Renault,999.0,Petrol,Comprehensive,32943,Bangalore,Kiger RXZ Turbo CVT DT,Second Owner,823000.0,2022,5,Automatic
Toyota,2982.0,Diesel,Comprehensive,97000,Bangalore,Fortuner 4x2 AT,Second Owner,1395000.0,2013,7,Automatic
Tata,1497.0,Diesel,Comprehensive,57560,Bangalore,Nexon  Revotorq XZA Plus,First Owner,940000.0,2018,5,Automatic
MG,1956.0,Diesel,Expired,21000,Bangalore,Hector Sharp Pro,Second Owner,2275000.0,2023,5,Manual
Maruti,1197.0,Petrol,Comprehensive,33000,Bangalore,Baleno  CVT Delta,First Owner,635000.0,2016,5,Automatic
Hyundai,1493.0,Diesel,Expired,85000,Bangalore,Verna Transform SX VGT CRDi AT BS III,First Owner,365000.0,2010,5,Automatic
Maruti,998.0,Petrol,Zero Dep,23323,Bangalore,Celerio ZXI,First Owner,554000.0,2023,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,75103,Bangalore,Xcent,First Owner,389000.0,2015,5,Manual
Maruti,1197.0,Petrol,Comprehensive,29086,Bangalore,Wagon R VXI,Second Owner,417000.0,2017,5,Manual
Hyundai,1197.0,Petrol,Comprehensive,60000,Bangalore,i10 Sportz AT,Second Owner,350000.0,2013,5,Automatic
Land Rover,2179.0,Diesel,Comprehensive,103928,Bangalore,Freelander 2 HSE,First Owner,1500000.0,2013,5,Automatic
Toyota,2487.0,Petrol,Expired,21400,Bangalore,Camry,First Owner,3799000.0,2021,5,Automatic
Maruti,1248.0,Diesel,Comprehensive,13974,Bangalore,Baleno Alpha,First Owner,875000.0,2022,5,Manual
Maruti,998.0,Petrol,Comprehensive,8000,Bangalore,Celerio ZXI Plus,Second Owner,600000.0,2022,5,Manual
Maruti,1248.0,Diesel,Comprehensive,99211,Bangalore,Swift Dzire AMT ZDI Plus,First Owner,702000.0,2018,5,Automatic
MG,1451.0,Petrol,Comprehensive,5000,Bangalore,Hector Sharp CVT,First Owner,2200000.0,2022,5,Automatic
